ts,close_bn,close_gt,gap_bps,regime
2026-07-19 17:45:00+00:00,381.83,381.81,-0.5237933111590376,weekend
2026-07-19 17:50:00+00:00,381.85,381.82,-0.7856488149804441,weekend
2026-07-19 17:55:00+00:00,381.83,381.72,-2.880863211375262,weekend
2026-07-19 18:00:00+00:00,381.65,381.55,-2.620201755534346,weekend
2026-07-19 18:05:00+00:00,381.59,381.52,-1.8344296234173996,weekend
2026-07-19 18:10:00+00:00,381.6,381.55,-1.3102725366875845,weekend
2026-07-19 18:15:00+00:00,381.55,381.56,0.26208884811973476,weekend
2026-07-19 18:20:00+00:00,381.63,381.5,-3.4064407934386587,weekend
2026-07-19 18:25:00+00:00,381.51,381.5,-0.26211632722539235,weekend
2026-07-19 18:30:00+00:00,381.35,381.38,0.7866789038923905,weekend
2026-07-19 18:35:00+00:00,381.73,381.67,-1.5717915804369653,weekend
2026-07-19 18:40:00+00:00,381.75,381.69,-1.571709233791907,weekend
2026-07-19 18:45:00+00:00,381.68,381.56,-3.1439949696077107,weekend
2026-07-19 18:50:00+00:00,381.6,381.54,-1.5723270440248793,weekend
2026-07-19 18:55:00+00:00,381.49,381.44,-1.3106503447013473,weekend
2026-07-19 19:00:00+00:00,381.46,381.41,-1.3107534210654581,weekend
2026-07-19 19:05:00+00:00,381.75,381.64,-2.881466928618126,weekend
2026-07-19 19:10:00+00:00,381.72,381.76,1.0478885046616426,weekend
2026-07-19 19:15:00+00:00,381.69,381.7,0.26199271660143353,weekend
2026-07-19 19:20:00+00:00,381.52,381.55,0.7863283707276736,weekend
2026-07-19 19:25:00+00:00,381.32,381.27,-1.3112346585553158,weekend
2026-07-19 19:30:00+00:00,381.39,381.32,-1.8353915939062215,weekend
2026-07-19 19:35:00+00:00,381.42,381.35,-1.8352472340199544,weekend
2026-07-19 19:40:00+00:00,381.51,381.42,-2.3590469450340823,weekend
2026-07-19 19:45:00+00:00,381.61,381.41,-5.240952805219967,weekend
2026-07-19 19:50:00+00:00,381.51,381.5,-0.26211632722539235,weekend
2026-07-19 19:55:00+00:00,381.72,381.63,-2.357749135493137,weekend
2026-07-19 20:00:00+00:00,381.56,381.53,-0.7862459377305786,weekend
2026-07-19 20:05:00+00:00,381.65,381.57,-2.096161404427921,weekend
2026-07-19 20:10:00+00:00,381.62,381.58,-1.0481630941783227,weekend
2026-07-19 20:15:00+00:00,381.4,381.38,-0.5243838489765729,weekend
2026-07-19 20:20:00+00:00,381.6,381.42,-4.716981132075748,weekend
2026-07-19 20:25:00+00:00,381.53,381.5,-0.7863077608571967,weekend
2026-07-19 20:30:00+00:00,381.56,381.51,-1.3104098962157806,weekend
2026-07-19 20:35:00+00:00,381.71,381.69,-0.5239579785698556,weekend
2026-07-19 20:40:00+00:00,381.82,381.79,-0.7857105442343748,weekend
2026-07-19 20:45:00+00:00,381.8,381.73,-1.8334206390779872,weekend
2026-07-19 20:50:00+00:00,381.81,381.73,-2.0952829941589535,weekend
2026-07-19 20:55:00+00:00,381.83,381.83,0.0,weekend
2026-07-19 21:00:00+00:00,381.89,381.91,0.5237110162625846,weekend
2026-07-19 21:05:00+00:00,381.88,381.87,-0.26186236514069705,weekend
2026-07-19 21:10:00+00:00,382.09,381.87,-5.757805752570899,weekend
2026-07-19 21:15:00+00:00,382.06,381.92,-3.664345914253797,weekend
2026-07-19 21:20:00+00:00,381.73,381.77,1.047861053622423,weekend
2026-07-19 21:25:00+00:00,381.81,381.83,0.5238207485391833,weekend
2026-07-19 21:30:00+00:00,382.0,381.96,-1.0471204188489125,weekend
2026-07-19 21:35:00+00:00,382.16,382.03,-3.4017165585109588,weekend
2026-07-19 21:40:00+00:00,382.15,382.0,-3.9251602773771044,weekend
2026-07-19 21:45:00+00:00,382.15,382.0,-3.9251602773771044,weekend
2026-07-19 21:50:00+00:00,382.05,381.99,-1.5704750687084434,weekend
2026-07-19 21:55:00+00:00,382.03,381.75,-7.329267335025591,weekend
2026-07-19 22:00:00+00:00,381.5,381.38,-3.1454783748363635,weekend
2026-07-19 22:05:00+00:00,382.01,381.9,-2.879505772100943,weekend
2026-07-19 22:10:00+00:00,382.14,382.0,-3.6635787931116326,weekend
2026-07-19 22:15:00+00:00,382.37,382.25,-3.1383215210400994,weekend
2026-07-19 22:20:00+00:00,382.3,382.13,-4.446769552707286,weekend
2026-07-19 22:25:00+00:00,382.37,382.31,-1.5691607605194946,weekend
2026-07-19 22:30:00+00:00,382.88,382.71,-4.440033430840318,weekend
2026-07-19 22:35:00+00:00,382.96,382.83,-3.3946104031756796,weekend
2026-07-19 22:40:00+00:00,383.16,383.09,-1.8269130389403365,weekend
2026-07-19 22:45:00+00:00,383.1,383.08,-0.5220569042030387,weekend
2026-07-19 22:50:00+00:00,383.18,383.05,-3.3926614123913623,weekend
2026-07-19 22:55:00+00:00,383.04,383.01,-0.7832080200509406,weekend
2026-07-19 23:00:00+00:00,382.84,382.8,-1.044822902517284,weekend
2026-07-19 23:05:00+00:00,383.22,383.13,-2.348520432128298,weekend
2026-07-19 23:10:00+00:00,383.28,383.34,1.5654351909821784,weekend
2026-07-19 23:15:00+00:00,383.36,383.29,-1.8259599332215437,weekend
2026-07-19 23:20:00+00:00,383.88,383.8,-2.0839845785136646,weekend
2026-07-19 23:25:00+00:00,384.03,383.76,-7.030700726505801,weekend
2026-07-19 23:30:00+00:00,383.57,383.38,-4.953463513830414,weekend
2026-07-19 23:35:00+00:00,383.79,383.7,-2.345032439615702,weekend
2026-07-19 23:40:00+00:00,384.44,384.26,-4.682135053584169,weekend
2026-07-19 23:45:00+00:00,384.11,383.99,-3.1241050740671295,weekend
2026-07-19 23:50:00+00:00,384.34,384.27,-1.8213040537018443,weekend
2026-07-19 23:55:00+00:00,384.48,384.29,-4.941739492301256,weekend
2026-07-20 00:00:00+00:00,382.61,382.4,-5.488617652440464,closed_wd
2026-07-20 00:05:00+00:00,382.84,382.9,1.567234353776481,closed_wd
2026-07-20 00:10:00+00:00,383.62,383.52,-2.606746259319337,closed_wd
2026-07-20 00:15:00+00:00,383.64,383.42,-5.734542800541753,closed_wd
2026-07-20 00:20:00+00:00,383.29,383.09,-5.217981163089247,closed_wd
2026-07-20 00:25:00+00:00,382.6,382.32,-7.318348144276232,closed_wd
2026-07-20 00:30:00+00:00,382.2,382.01,-4.971219256934001,closed_wd
2026-07-20 00:35:00+00:00,382.47,382.19,-7.320835621095201,closed_wd
2026-07-20 00:40:00+00:00,382.56,382.38,-4.705144291091701,closed_wd
2026-07-20 00:45:00+00:00,382.41,382.21,-5.229988755525161,closed_wd
2026-07-20 00:50:00+00:00,382.24,381.92,-8.37170364169082,closed_wd
2026-07-20 00:55:00+00:00,381.75,381.37,-9.954158480680597,closed_wd
2026-07-20 01:00:00+00:00,381.82,381.62,-5.2380702949028635,closed_wd
2026-07-20 01:05:00+00:00,382.68,382.54,-3.658409114664085,closed_wd
2026-07-20 01:10:00+00:00,381.97,381.9,-1.8326046548167163,closed_wd
2026-07-20 01:15:00+00:00,381.81,381.7,-2.881014116969949,closed_wd
2026-07-20 01:20:00+00:00,381.86,381.67,-4.975645524537553,closed_wd
2026-07-20 01:25:00+00:00,381.72,381.43,-7.597191658808011,closed_wd
2026-07-20 01:30:00+00:00,381.55,381.33,-5.765954658629724,closed_wd
2026-07-20 01:35:00+00:00,381.82,381.63,-4.976166780158442,closed_wd
2026-07-20 01:40:00+00:00,381.4,381.25,-3.9328788673298476,closed_wd
2026-07-20 01:45:00+00:00,381.33,381.16,-4.458080927279839,closed_wd
2026-07-20 01:50:00+00:00,380.59,380.48,-2.8902493496929527,closed_wd
2026-07-20 01:55:00+00:00,380.84,380.64,-5.251549207015982,closed_wd
2026-07-20 02:00:00+00:00,381.67,381.44,-6.026148243247764,closed_wd
2026-07-20 02:05:00+00:00,381.54,381.43,-2.8830528909162823,closed_wd
2026-07-20 02:10:00+00:00,381.24,381.14,-2.6230196201870726,closed_wd
2026-07-20 02:15:00+00:00,381.22,380.99,-6.033261633703324,closed_wd
2026-07-20 02:20:00+00:00,381.04,380.88,-4.19903422212986,closed_wd
2026-07-20 02:25:00+00:00,380.85,380.89,1.0502822633573494,closed_wd
2026-07-20 02:30:00+00:00,381.47,381.34,-3.4078695572403728,closed_wd
2026-07-20 02:35:00+00:00,381.5,381.37,-3.4076015727391162,closed_wd
2026-07-20 02:40:00+00:00,381.86,381.63,-6.023149845493236,closed_wd
2026-07-20 02:45:00+00:00,382.26,381.92,-8.894469732642074,closed_wd
2026-07-20 02:50:00+00:00,382.08,381.97,-2.878978224454265,closed_wd
